,X,Y,H,Vx,Vy,Vh
823,683740.9668,5092407.074,22.19378918,0.206360734,0.750169707,0.609140924
824,683741.0067,5092406.754,22.4829987,0.209202067,0.749866268,0.609277419
825,683741.0402,5092406.363,22.52808168,0.212778978,0.75183455,0.609012953
826,683741.163,5092405.908,22.65505058,0.214274082,0.750881482,0.605257373
827,683741.3056,5092405.596,22.56842708,0.213592931,0.750359858,0.600111142
828,683741.3924,5092405.256,22.51260622,0.222287253,0.747813081,0.603874135
829,683741.5342,5092404.938,22.56503665,0.225006204,0.746019126,0.608067708
830,683741.6522,5092404.638,22.71373746,0.226583647,0.742753478,0.604634441
831,683741.7772,5092404.325,22.85934873,0.231888991,0.738086417,0.603655784
832,683741.8738,5092404.098,23.00430202,0.233824419,0.73396024,0.602238621
833,683741.9739,5092403.848,22.7537239,0.240193592,0.731325492,0.605253725
834,683742.0544,5092403.584,22.71064656,0.242517211,0.723897999,0.605533707
835,683742.0781,5092403.02,22.78098291,0.24400829,0.719451236,0.606885165
836,683742.1489,5092402.716,22.71431519,0.248535181,0.712224464,0.609053475
837,683742.2385,5092402.33,23.01132951,0.2511175,0.703995722,0.604636445
838,683742.4833,5092402.033,22.63897317,0.250089674,0.698806265,0.604223023
839,683742.6314,5092401.897,22.39906624,0.253081599,0.698371869,0.608772572
840,683742.7071,5092401.582,22.32562418,0.256151573,0.694337238,0.608494169
841,683742.823,5092401.293,22.48603019,0.257586484,0.69007276,0.602889386
842,683743.027,5092400.959,22.31834364,0.256385356,0.68894201,0.599806038
843,683743.1229,5092400.499,22.27875602,0.262533547,0.68863422,0.604497374
844,683743.2048,5092400.222,22.37352558,0.264947163,0.6885125,0.605870848
845,683743.2555,5092399.903,22.50213839,0.264666967,0.687471861,0.603901067
846,683743.378,5092399.61,22.43647566,0.263278768,0.689325618,0.602761539
847,683743.5039,5092399.371,22.40573368,0.265879772,0.693466554,0.606312582
848,683743.5408,5092399.098,22.59871401,0.263407451,0.697454643,0.608896927
849,683743.6617,5092398.683,22.35899889,0.261217325,0.69780162,0.602341506
850,683743.7219,5092398.534,22.14793851,0.260168064,0.701483245,0.604443106
851,683743.8902,5092398.28,22.14060968,0.259467214,0.704189571,0.604253636
852,683743.9643,5092397.988,22.38440232,0.259082023,0.707853741,0.608466343
853,683744.102,5092397.672,22.38750849,0.259992066,0.710623708,0.612164372
854,683744.3085,5092397.269,22.32081329,0.260567395,0.712824556,0.612963182
855,683744.4337,5092396.82,22.45740279,0.260406532,0.714692594,0.611721116
856,683744.5429,5092396.409,22.45783194,0.257436237,0.716995416,0.608426168
857,683744.6495,5092396.101,22.39493224,0.252638237,0.720074146,0.603569843
858,683744.7023,5092395.779,22.60795515,0.251259211,0.723745185,0.603656275
859,683744.8782,5092395.542,22.46643042,0.247450667,0.726518101,0.604471427
860,683744.8734,5092395.226,22.40914135,0.243453314,0.72921631,0.604264857
861,683745.0101,5092394.852,22.36228032,0.244590937,0.732629143,0.606238005
862,683744.973,5092394.448,22.44714422,0.240331535,0.734377556,0.605216598
863,683744.9602,5092394.134,22.58590736,0.238599552,0.737199642,0.605411856
864,683744.9293,5092393.899,22.5565567,0.234543744,0.73885491,0.607403416
865,683745.0788,5092393.697,22.42673183,0.234240202,0.739903434,0.610854633
866,683745.2564,5092393.595,22.16994072,0.23454557,0.74010812,0.613788246
867,683745.3888,5092393.428,21.95020226,0.229812281,0.740437261,0.611022189
868,683745.6161,5092393.21,21.77429764,0.232746789,0.740745313,0.613073737
869,683745.7483,5092392.958,21.77741579,0.234908864,0.739060418,0.609532214
870,683745.8277,5092392.601,21.92481849,0.234954607,0.739629362,0.611665237
871,683745.9644,5092392.263,22.04126548,0.236035539,0.741380213,0.615279772
872,683746.0866,5092391.956,22.06610096,0.236182421,0.740341115,0.612005782
873,683746.137,5092391.565,22.14831499,0.241202163,0.740529175,0.613252557
874,683746.2526,5092391.179,22.26669746,0.240791699,0.741277536,0.609603174
875,683746.2068,5092390.741,22.57630132,0.240662501,0.740370569,0.605491492
876,683746.3641,5092390.304,22.50356849,0.244403015,0.740044585,0.613600185
877,683746.5795,5092390.017,22.20310637,0.246814405,0.739241818,0.616086777
878,683746.6699,5092389.658,22.03001581,0.244726277,0.740871216,0.614595189
879,683746.8606,5092389.384,21.93258228,0.244106542,0.742264827,0.613823014
880,683747.1123,5092388.949,21.92760958,0.247970951,0.740976502,0.616705085
881,683747.2655,5092388.532,22.23199662,0.249368597,0.739647884,0.615266256
882,683747.3765,5092388.154,22.44500594,0.245423734,0.741209824,0.608242574
883,683747.6241,5092387.765,22.38327464,0.246049275,0.738607274,0.60519684
884,683747.7126,5092387.425,22.36849002,0.247503922,0.736861697,0.607599925
885,683747.8551,5092387.072,22.52248022,0.245177387,0.739817103,0.611676882
886,683747.9937,5092386.727,22.3639679,0.239997642,0.744290678,0.611422254
887,683748.005,5092386.552,22.32668873,0.23860806,0.743875249,0.611532639
888,683748.0292,5092386.081,22.35991736,0.239260636,0.742999408,0.611824515
889,683748.1168,5092385.882,22.55859001,0.238989622,0.745415122,0.613854493
890,683748.2324,5092385.629,22.54641493,0.235727608,0.750133993,0.613351679
891,683748.4635,5092385.348,22.44798854,0.238822935,0.750737308,0.614852045
892,683748.7063,5092385.13,22.50463285,0.24204118,0.751720917,0.617009046
893,683748.842,5092384.874,22.58047089,0.24197588,0.757605356,0.614572053
894,683748.9799,5092384.472,22.59532132,0.242338945,0.762535753,0.616117024
895,683749.0689,5092383.966,22.68880031,0.246381683,0.76502976,0.619213559
896,683749.2184,5092383.551,22.54825879,0.246113619,0.768750857,0.614138448
897,683749.34,5092383.177,22.58939594,0.245226317,0.771295464,0.61144293
898,683749.5088,5092382.92,22.57862594,0.243915863,0.7724855,0.61200026
899,683749.5841,5092382.442,22.70735228,0.245981025,0.772745683,0.615412633
900,683749.6959,5092382.21,22.62694278,0.245669879,0.771857014,0.616771912
901,683749.8512,5092382.02,22.58961104,0.242462402,0.771042252,0.612563799
902,683750.0113,5092381.811,22.43004258,0.240617726,0.772915068,0.612411018
903,683750.1251,5092381.506,22.40595858,0.241053045,0.771853645,0.615753111
904,683750.275,5092381.104,22.37122298,0.239029752,0.768559729,0.614603802
905,683750.4791,5092380.716,22.39480398,0.237302504,0.767673085,0.61184185
906,683750.6305,5092380.418,22.30829745,0.235799769,0.764981765,0.610032928
907,683750.7606,5092379.907,22.30123836,0.237292574,0.762881958,0.614203645
908,683751.0044,5092379.584,22.41385099,0.238135782,0.759565766,0.620047381
909,683751.11,5092379.305,22.75687773,0.238010668,0.759592253,0.620567062
910,683751.2001,5092378.974,22.81823842,0.235550703,0.761198319,0.616378121
911,683751.3781,5092378.776,22.77455675,0.235527734,0.758613543,0.613007935
912,683751.5197,5092378.595,22.68708377,0.233463539,0.759603817,0.619462902
913,683751.6118,5092378.138,22.63586489,0.231968068,0.763861082,0.621538792
914,683751.7667,5092377.703,22.52080378,0.231727271,0.763359532,0.619458571
915,683751.9785,5092377.44,22.24600775,0.231879901,0.763194661,0.615120687
916,683752.2326,5092377.068,22.01133169,0.233358487,0.762703379,0.616086432
917,683752.4089,5092376.855,21.78372204,0.295293412,0.83756898,0.624481394
918,683752.6389,5092376.581,21.66472875,0.459099385,1.028816971,0.620453973
919,683752.8834,5092376.397,21.75363436,0.610276192,1.185216253,0.617784988
920,683753.1241,5092376.2,21.8287025,0.728614263,1.289751262,0.616438678
921,683753.2741,5092375.691,22.093701,0.818132397,1.370719985,0.615194297
922,683753.4454,5092375.342,22.12633827,0.890151466,1.432283184,0.612749823
923,683753.6305,5092375.129,21.97405778,0.927777145,1.510790146,0.61266243
924,683753.7301,5092374.659,22.03881989,0.869594874,1.641839332,0.614790087
925,683753.7058,5092374.418,22.1943009,0.647695613,1.771383367,0.611526801
926,683753.773,5092374.269,21.97066973,0.333706568,1.810477503,0.616180334
927,683753.856,5092374.011,22.01015566,0.020002308,1.766901599,0.61339197
928,683753.8595,5092373.675,22.09224929,-0.262159982,1.65568256,0.615930832
929,683753.8369,5092373.327,22.16255807,-0.505382994,1.4771044,0.611697386
930,683753.82,5092372.682,22.39031957,-0.684795177,1.242157712,0.61103849
931,683753.8422,5092372.222,22.58430667,-0.792089254,0.981198406,0.616801492
932,683753.9038,5092371.843,22.58957195,-0.804222678,0.752350594,0.615411592
933,683754.1957,5092371.478,22.60565683,-0.771629787,0.634187333,0.614927796
934,683754.4545,5092371.154,22.52643337,-0.634099476,0.633008077,0.615621027
935,683754.7763,5092370.973,22.23165668,-0.461873512,0.693359197,0.6117153
936,683755.2865,5092370.962,21.91773215,-0.32383775,0.781060402,0.609556952
937,683755.7928,5092370.766,22.1504818,-0.228566313,0.859044155,0.609194288
938,683756.4931,5092370.892,22.11757262,-0.156669751,0.9114579,0.612275407
939,683757.1557,5092371.093,22.39342808,-0.098079591,0.932172975,0.607620054
940,683757.922,5092371.37,22.45816699,-0.054811783,0.931690004,0.608919245
941,683758.8471,5092371.801,22.47478077,-0.024198854,0.924117785,0.616383668
942,683759.9159,5092372.283,22.55003367,0.003043336,0.899835597,0.61226898
943,683761.1868,5092372.459,22.52809567,0.019626033,0.875633419,0.606588362
944,683762.4867,5092372.146,22.60513386,0.032744063,0.856711958,0.6113431
945,683763.753,5092371.621,22.41213617,0.041826597,0.844644519,0.612174994
946,683765.0002,5092371.023,22.24188282,0.044518769,0.831727409,0.611867856
947,683766.0954,5092370.116,22.18668689,0.054483381,0.826160244,0.610150434
948,683766.9438,5092368.924,22.32872301,0.059797671,0.827170758,0.615420233
949,683767.5432,5092367.786,22.41851897,0.067227869,0.838845243,0.612487214
950,683767.8335,5092366.511,22.48601867,0.074296533,0.851256866,0.610573732
951,683768.0276,5092365.151,22.61625859,0.087316721,0.871614542,0.610308028
952,683768.2541,5092363.888,22.5439398,0.100262326,0.890281585,0.612931452
953,683768.4087,5092362.923,22.51918211,0.112149233,0.901363098,0.611460406
954,683768.5558,5092362.026,22.60226316,0.123472402,0.916581304,0.605416311
955,683768.8296,5092361.292,22.65045866,0.142899553,0.936496667,0.6119043
956,683769.0463,5092360.617,22.63194543,0.154533014,0.952789287,0.616651667
957,683769.2599,5092359.947,22.84317281,0.156114359,0.967354196,0.612375301
958,683769.4444,5092359.223,23.00411768,-0.049021933,1.037225717,0.607374817
959,683769.6453,5092358.616,22.64037481,-0.255481675,0.947535664,0.604993506
960,683769.9474,5092357.898,22.51522351,-0.343527061,0.692778234,0.604542315
961,683770.2828,5092357.143,22.66918099,-0.297884916,0.394484225,0.616767354
962,683770.5188,5092356.473,22.49981887,-0.292501523,0.232059295,0.605193115
963,683770.7104,5092355.521,22.43192183,-0.309281853,0.132527343,0.610220092
964,683770.9335,5092355.11,22.25906726,-0.368559301,0.110974348,0.605313324
965,683771.2296,5092354.804,22.19357743,-0.470241421,0.159482037,0.60062948
966,683771.428,5092354.466,22.13621264,-0.577499713,0.234103659,0.61014074
967,683771.5874,5092354.016,22.02518242,-0.656419048,0.291287131,0.606559007
968,683771.7625,5092353.582,22.18234939,-0.70951573,0.299624472,0.611120147
969,683772.0212,5092353.147,22.30841269,-0.737410859,0.303142131,0.607869356
970,683772.3104,5092352.816,22.33032302,-0.770371247,0.318677715,0.613094526
971,683772.5847,5092352.681,22.30174967,-0.795362091,0.349600684,0.613120732
972,683772.8796,5092352.242,22.42455031,-0.814592277,0.371553281,0.608310505
973,683773.2285,5092351.834,22.47626662,-0.819976339,0.382133228,0.608307929
974,683773.5036,5092351.346,22.73491355,-0.828494168,0.385100549,0.614119944
975,683773.8262,5092351.151,22.62480224,-0.821961145,0.397974225,0.612253277
976,683774.3596,5092350.435,22.59216689,-0.837501352,0.423016471,0.61097708
977,683774.7524,5092349.591,22.53942722,-0.853544302,0.459567723,0.609830881
978,683774.855,5092348.437,22.65940814,-0.86127863,0.449986164,0.611642782
979,683774.6975,5092347.425,22.37454044,-0.852377025,0.420821659,0.606339949
980,683774.5248,5092346.525,22.32279237,-0.834440173,0.391094712,0.61223685
981,683774.3742,5092345.442,22.11165277,-0.820846457,0.373694981,0.609022633
982,683774.1485,5092344.29,22.17999797,-0.824153774,0.401785838,0.611533566
983,683773.9495,5092343.284,22.10937309,-0.838304066,0.459619402,0.609273631
984,683773.7459,5092342.135,22.09206375,-0.861412641,0.523584369,0.608585707
985,683773.4872,5092340.922,22.17223194,-0.871394398,0.570526832,0.60795766
986,683773.2456,5092339.672,22.00305805,-0.880078519,0.567519842,0.595693607
987,683773.0287,5092338.495,21.96947677,-0.876162675,0.516834705,0.606685719
988,683772.846,5092337.085,21.90565337,-0.851103688,0.471727773,0.609011122
989,683772.6631,5092336.019,22.03275318,-0.829178917,0.47783377,0.608022237
990,683772.5095,5092334.817,21.95741962,-0.843769943,0.521316216,0.609789225
991,683772.3631,5092333.471,21.9396097,-0.856640129,0.588147157,0.607268012
992,683772.163,5092332.201,21.83124554,-0.878138541,0.656259385,0.610516118
993,683772.0068,5092330.855,21.86087485,-0.890207491,0.713817087,0.610818044
994,683771.8346,5092329.454,21.86753626,-0.894868037,0.750228206,0.607216611
995,683771.6457,5092328.111,21.93501972,-0.890802219,0.781549082,0.610070077
996,683771.4886,5092326.768,22.06729712,-0.893646069,0.814532591,0.609789771
997,683771.4206,5092325.356,22.1933893,-0.895168848,0.828476134,0.609571421
998,683771.2907,5092324.02,22.17784726,-0.892939782,0.83550955,0.612284084
999,683771.1329,5092322.647,22.21043847,-0.891023722,0.847342776,0.618042681
1000,683771.0659,5092321.099,22.27622617,-0.895966539,0.864527691,0.617288147
1001,683771.0688,5092319.815,22.05733609,-0.895206948,0.889550685,0.606248007
1002,683771.0238,5092318.55,21.94380583,-0.892281037,0.926554111,0.617195623
1003,683771.0739,5092317.402,22.08556041,-0.891717891,0.959751561,0.610643117
1004,683771.0341,5092316.059,21.97590272,-0.888588139,1.004896526,0.610405914
1005,683770.9793,5092314.696,21.99723441,-0.884967308,1.049910044,0.606272197
1006,683771.0086,5092313.322,21.97272301,-0.880974023,1.084874897,0.613202306
1007,683770.9432,5092312.044,21.99570564,-0.863507419,1.123030924,0.611604578
1008,683771.0877,5092310.685,21.87381382,-0.853928402,1.164727671,0.609620298
1009,683771.2392,5092309.421,21.79379253,-0.83785446,1.188484981,0.614110428
1010,683771.3756,5092307.93,21.86716516,-0.854667733,1.176849893,0.614552692
1011,683771.5197,5092306.484,21.99616744,-0.894859342,1.098422359,0.610510782
1012,683771.7069,5092304.943,22.01993039,-0.910157656,0.977201593,0.607128467
1013,683771.894,5092303.488,22.25256067,-0.885977348,0.943426882,0.606632531
1014,683772.0967,5092302.013,22.09451416,-0.868756183,0.995068972,0.613629993
1015,683772.4467,5092300.366,22.40464908,-0.856123025,1.069698993,0.604191056
1016,683772.8142,5092298.889,22.46511177,-0.870126304,1.112072148,0.599862904
1017,683773.0391,5092297.622,22.35546813,-0.905583592,1.038634368,0.60607882
1018,683773.2974,5092296.422,22.42001992,-0.931932061,0.858822178,0.61202919
1019,683773.6396,5092295.14,22.40005938,-0.889224873,0.754711219,0.607381433
1020,683774.0608,5092293.882,22.42225679,-0.730802002,0.756835177,0.618003465
1021,683774.5869,5092292.571,22.21423545,-0.570032865,0.807292591,0.604727741
1022,683775.1029,5092291.117,21.97682154,-0.461976142,0.868898978,0.611239127
1023,683775.5534,5092289.749,21.80081122,-0.381870359,0.916502047,0.611389523
1024,683776.1501,5092288.527,21.62360962,-0.320119546,0.938072005,0.608790757
1025,683776.7432,5092287.311,21.68846852,-0.266912631,0.952108095,0.609527433
1026,683777.3297,5092285.856,21.80487365,-0.22429737,0.951523968,0.614995529
1027,683777.9372,5092284.399,21.96128467,-0.190859209,0.938634258,0.614125796
1028,683778.4587,5092282.868,22.25231078,-0.160683715,0.920775689,0.609242041
1029,683778.9593,5092281.486,22.35407123,-0.136766652,0.896830847,0.607225649
1030,683779.3552,5092279.998,22.32145231,-0.25518593,0.896936555,0.606600548
1031,683779.6968,5092278.611,22.4955842,-0.366579189,0.886069375,0.616346259
1032,683780.1015,5092277.321,22.31974863,-0.395973001,0.877135435,0.611935548
1033,683780.5575,5092275.991,22.1463482,-0.429625764,0.896544227,0.614713085
1034,683780.9513,5092274.616,22.33901856,-0.498905068,0.945210331,0.609015492
1035,683781.4077,5092273.157,22.3491378,-0.574652604,1.022393847,0.612663924
1036,683781.6055,5092271.712,22.17913398,-0.588364246,1.069748574,0.604230462
1037,683781.8519,5092270.428,22.35936075,-0.505029929,1.05496104,0.611290127
1038,683782.0745,5092269.235,22.44395094,-0.418349102,1.017444382,0.61382017
1039,683782.4085,5092268.19,22.6547866,-0.35892193,0.964295848,0.611034989
1040,683782.697,5092267.266,22.56891155,-0.302915373,0.903334211,0.609357687
1041,683783.0568,5092266.398,22.5485111,-0.252556062,0.85152783,0.615565215
1042,683783.4597,5092265.623,22.33879815,-0.208803642,0.800500753,0.611729937
1043,683783.7841,5092264.652,22.34214349,-0.164810809,0.778488634,0.609244334
1044,683784.1389,5092263.755,22.35945795,-0.129509418,0.761796589,0.612613785
1045,683784.4278,5092263.138,22.2618185,-0.093275144,0.762280056,0.605699065
1046,683784.7833,5092262.456,22.20923915,-0.059963229,0.77233043,0.607976711
1047,683785.0617,5092261.898,22.24411965,-0.03472585,0.793062982,0.61175582
1048,683785.2264,5092261.13,22.21573728,-0.206239965,0.783989358,0.60971705
1049,683785.4994,5092260.339,22.07638069,-0.386307079,0.659167194,0.608124474
1050,683785.8953,5092259.218,21.95043834,-0.387156676,0.431434415,0.614117511
1051,683786.3283,5092258.241,21.99219379,-0.188811335,0.179746046,0.612996578
1052,683786.8078,5092257.073,21.95772561,0.068114385,0.011500203,0.619991313
1053,683787.3808,5092255.902,22.27937725,0.287865787,-0.079656911,0.614342876
1054,683787.9647,5092254.773,22.26791994,0.462625244,-0.13002028,0.610709316
1055,683788.5537,5092253.946,22.3370858,0.602771367,-0.158092738,0.608943756
1056,683789.1177,5092253.204,22.23479291,0.707556308,-0.158906872,0.610828452
1057,683789.5251,5092252.153,22.33084101,0.7812897,-0.141430076,0.614415014
1058,683789.861,5092251.315,22.33204029,0.804318502,-0.125853163,0.612866476
1059,683790.126,5092250.524,22.29333758,0.72717202,-0.002381389,0.622739015
1060,683790.3647,5092249.741,22.26141696,0.632994359,0.127988682,0.611928687
1061,683790.5168,5092248.844,22.2071146,0.552221212,0.222951603,0.609038316
1062,683790.7846,5092248.226,22.12085922,0.494411052,0.293066044,0.611928708
1063,683791.0119,5092247.577,22.15613604,0.460738678,0.351160667,0.609359917
1064,683791.2804,5092247.041,21.89392947,0.447131247,0.404403168,0.605146766
1065,683791.6015,5092246.435,22.03712775,0.445692031,0.450967864,0.610805115
1066,683791.757,5092245.467,22.32518725,0.449023006,0.493456578,0.611784157
1067,683791.8165,5092244.689,22.48950812,0.458254769,0.533438716,0.606325712
1068,683791.5823,5092243.461,22.45486133,0.466007259,0.565228346,0.600571574
1069,683791.1003,5092242.684,22.28470915,0.470156413,0.582310313,0.606467025
1070,683790.5817,5092242.056,22.05957469,0.47691033,0.598425912,0.604422199
1071,683789.8672,5092241.74,21.86319647,0.475913312,0.609907582,0.601338798
1072,683789.2228,5092241.383,21.9130341,0.468143035,0.613979922,0.601953726
1073,683788.4281,5092241.036,21.72072924,0.463346436,0.615031365,0.606133062
1074,683787.5083,5092240.915,21.54903699,0.454632775,0.619169944,0.60733715
1075,683786.6949,5092241.01,21.5027096,0.451943005,0.622235756,0.607107207
1076,683785.8928,5092241.015,21.58136091,0.443112441,0.623491224,0.611374267
1077,683785.2649,5092241.189,21.70267849,0.440942969,0.628243492,0.604674675
1078,683784.7519,5092241.198,21.95732053,0.430689468,0.635309803,0.609518443
1079,683784.2692,5092241.305,21.80118863,0.427882116,0.644715342,0.607408671
1080,683783.9499,5092241.199,21.97536784,0.427191587,0.652003634,0.606532297
1081,683783.6803,5092241.202,21.88791829,0.420715853,0.658909249,0.61061333
1082,683783.3963,5092241.161,22.00201028,0.418916555,0.666973672,0.606320781
1083,683783.1863,5092241.087,21.93875119,0.413027132,0.678618512,0.594793377
1084,683782.9323,5092240.87,22.20297044,0.404054748,0.681766026,0.602818975
1085,683782.7389,5092240.655,22.20503321,0.399844329,0.689289628,0.60357282
1086,683782.7235,5092240.601,22.27588335,0.393810433,0.698558128,0.609259054
1087,683782.7533,5092240.412,22.54465776,0.391160393,0.706110764,0.612693193
1088,683782.7568,5092240.276,22.49425354,0.384648702,0.715779521,0.606581999
1089,683782.8083,5092240.151,22.23856376,0.381524351,0.727141866,0.605316166
1090,683782.7567,5092239.928,22.2872352,0.376701936,0.735031803,0.609987145
1091,683782.7725,5092239.785,22.13970304,0.374002478,0.743345913,0.602988254
1092,683782.8356,5092239.669,21.89723427,0.366549374,0.752361056,0.609272161
1093,683782.8334,5092239.417,21.94951441,0.365069927,0.757225241,0.613016837
1094,683782.8058,5092239.245,21.84867095,0.362887547,0.771068154,0.607880267
1095,683782.8563,5092239.226,21.85254635,0.363011396,0.777112369,0.604734645
1096,683782.9126,5092239.158,21.87142311,0.356469617,0.778311705,0.609471704
1097,683782.9266,5092238.862,21.90083833,0.353722237,0.780523409,0.612103659
1098,683782.9362,5092238.692,21.82977297,0.353196254,0.78735761,0.612761467
1099,683783.0879,5092238.548,21.77176298,0.348026215,0.789724829,0.606253796
1100,683783.1669,5092238.096,21.79766609,0.344159761,0.79148071,0.606815449
1101,683783.2612,5092237.91,21.43739941,0.340069136,0.795546457,0.601724294
1102,683783.3915,5092237.686,21.36533556,0.339433157,0.798830949,0.60235464
1103,683783.4466,5092237.596,21.59408779,0.338932818,0.802583865,0.611183286
1104,683783.5301,5092237.367,21.77025416,0.338556782,0.806381135,0.613140786
1105,683783.6454,5092237.008,22.00706521,0.336245427,0.807219046,0.609914153
1106,683783.8316,5092236.828,22.13666429,0.334722472,0.807977376,0.607210419
1107,683783.9552,5092236.485,22.41022392,0.330749532,0.811113841,0.601384973
1108,683784.065,5092236.342,22.57895726,0.331719095,0.809528104,0.607322607
1109,683784.1051,5092236.058,22.76703657,0.326967409,0.812439467,0.601573372
1110,683784.1749,5092235.699,22.76078948,0.327413793,0.812004303,0.59857366
1111,683784.3798,5092235.473,22.67482907,0.319866812,0.812787543,0.599576939
1112,683784.5467,5092235.082,22.74143103,0.322212211,0.8118942,0.615429155
1113,683784.6852,5092234.834,22.76969305,0.319745759,0.81703158,0.609764922
1114,683784.9859,5092234.832,22.72857761,0.315999106,0.815605481,0.616826205
1115,683785.2073,5092234.592,22.79848889,0.314259076,0.810145361,0.606916321
1116,683785.3194,5092234.434,22.64456701,0.310448088,0.81473956,0.602294216
1117,683785.3722,5092234.255,22.29702785,0.315132558,0.814834047,0.606231295
1118,683785.5509,5092234.198,22.02504712,0.316503348,0.815686434,0.608686903
1119,683785.8274,5092234.196,21.83111732,0.319246036,0.820278648,0.604313278
1120,683786.1015,5092234.05,21.58899685,0.322358122,0.820831516,0.610615347
1121,683786.3621,5092233.895,21.45570013,0.328275096,0.825516115,0.612204915
1122,683786.4166,5092233.659,21.40225277,0.32807937,0.831811497,0.605111215
1123,683786.4637,5092233.326,21.47171474,0.332500827,0.839137636,0.598705639
1124,683786.593,5092233.014,21.53002686,0.338018301,0.842444135,0.604483685
1125,683786.7234,5092232.691,21.67508981,0.337805183,0.845354063,0.604128892
1126,683786.9149,5092232.367,21.82138757,0.3444525,0.857037516,0.604199527
1127,683787.1206,5092232.177,21.84245295,0.342528247,0.86346265,0.601002492
1128,683787.4023,5092231.937,21.85167414,0.348742021,0.870555552,0.602386951
1129,683787.5747,5092231.691,21.8142033,0.343491189,0.870189254,0.603435173
1130,683787.7355,5092231.492,21.80286034,0.349549522,0.875428282,0.607042184
1131,683787.8958,5092231.419,21.81047519,0.341933975,0.877089612,0.59905177
1132,683788.0555,5092231.156,21.69821629,0.341734681,0.873993235,0.611922337
1133,683788.2092,5092230.889,21.67796544,0.337545515,0.867797641,0.606950086
1134,683788.4943,5092230.624,21.63649876,0.335274869,0.868519766,0.610956655
1135,683788.7147,5092230.32,21.86431161,0.334371314,0.861189167,0.600432661
1136,683788.823,5092230.077,21.81045862,0.328448017,0.856603905,0.602087468
1137,683788.9757,5092229.713,22.02856884,0.333673108,0.847655416,0.609411236
1138,683789.1925,5092229.515,22.0427544,0.328844986,0.848664371,0.595069514
1139,683789.4343,5092229.175,21.98423687,0.327417332,0.840987929,0.606331029
1140,683789.7195,5092228.913,21.96647598,0.327381053,0.835343678,0.605963987
1141,683790.0556,5092228.546,21.95414795,0.325063563,0.827993572,0.605674498
1142,683790.2853,5092228.223,22.08780041,0.332220765,0.826910355,0.609917948
1143,683790.5439,5092227.915,22.19637109,0.326743858,0.825488512,0.607426291
1144,683790.8291,5092227.65,22.15167476,0.32608492,0.815283439,0.612493085
1145,683791.1609,5092227.448,22.11558434,0.327630626,0.819511998,0.597642289
1146,683791.5498,5092227.182,22.08144833,0.320060139,0.824352499,0.602570449
1147,683791.8256,5092226.924,22.12681452,0.325691613,0.819972129,0.605422144
1148,683792.151,5092226.738,22.11221222,0.321627979,0.829815184,0.606274296
1149,683792.4291,5092226.678,22.08223213,0.322276733,0.841994167,0.602254022
1150,683792.6183,5092226.4,22.16681545,0.322748323,0.83844398,0.605826524
1151,683792.7747,5092226.113,22.16162674,0.311382864,0.846949975,0.596193039
1152,683792.9432,5092225.835,22.04307015,0.316566102,0.852145417,0.600648116
1153,683793.1721,5092225.554,22.10360643,0.313565111,0.849783219,0.609795944
1154,683793.5304,5092225.467,21.74466076,0.307337013,0.849018368,0.60592604
1155,683793.7684,5092225.291,21.78848891,0.30705387,0.856368545,0.604559959
1156,683794.1106,5092224.959,21.78892739,0.31101808,0.852208228,0.609580055
1157,683794.2291,5092224.577,22.09307714,0.30543861,0.851719047,0.606370483
1158,683794.4369,5092224.341,21.91294438,0.306901284,0.845890002,0.606402258
1159,683794.643,5092224.16,21.60438016,0.305181244,0.843710259,0.597909727
1160,683794.8844,5092223.932,21.70612259,0.299782634,0.843516497,0.601402454
1161,683795.1228,5092223.697,21.7572864,0.299369106,0.839399966,0.610202282
1162,683795.3195,5092223.523,21.85279669,0.295661555,0.84087931,0.605520723
1163,683795.645,5092223.135,21.92861699,0.292200625,0.840157776,0.605036286
1164,683795.8177,5092222.736,22.13977851,0.29861952,0.832144453,0.60789159
1165,683796.0734,5092222.41,22.0023563,0.298696526,0.832461333,0.606193866
1166,683796.2751,5092222.063,21.82660387,0.308791017,0.835707827,0.599634113
1167,683796.5828,5092221.762,21.62927024,0.312457278,0.831295701,0.609283504
1168,683796.8129,5092221.534,21.67041768,0.31147018,0.824930724,0.612384287
1169,683797.145,5092221.32,21.65784262,0.315789218,0.826578033,0.608762642
1170,683797.407,5092221.078,21.75517473,0.314815964,0.826526819,0.602570124
1171,683797.6902,5092220.9,21.77280072,0.316093065,0.822041246,0.603541533
1172,683797.9302,5092220.631,21.79558563,0.313270346,0.822274454,0.597975948
1173,683798.1391,5092220.378,21.82660633,0.316221251,0.827117166,0.60376859
1174,683798.3703,5092220.102,21.74311702,0.316971888,0.822915251,0.611924607
1175,683798.6244,5092219.938,21.59551506,0.318121007,0.817874091,0.609502168
1176,683798.7794,5092219.561,21.65550403,0.315566018,0.825151407,0.5971239
1177,683798.9936,5092219.314,21.68525897,0.322770029,0.817100702,0.607644965
1178,683799.252,5092219.139,21.61904636,0.321529019,0.812404499,0.607691733
1179,683799.514,5092218.954,21.63910698,0.320856197,0.819607686,0.600479309
1180,683799.7909,5092218.581,21.53592313,0.322785338,0.813511599,0.608663152
1181,683800.0817,5092218.312,21.53053542,0.319265675,0.807290467,0.608628432
1182,683800.2486,5092217.957,21.71344282,0.310987979,0.808676096,0.60212796
1183,683800.3605,5092217.635,21.81189719,0.305245982,0.80958396,0.598475102
